feature,ganancia
h2h_cond_gf_local,2.352347469329834
local_xgc_u5_temp,2.3424458265304566
visita_pts_camp,2.331118631362915
h2h_gf_local,2.322630739212036
local_gf_cond_u5,2.3139506816864013
local_gc_camp,2.2953856706619264
visita_gc_u3,2.280901002883911
local_n_jugadores_u5,2.2735166549682617
visita_pj_camp,2.247677278518677
local_pts_u3,2.227554988861084
h2h_cond_pts_local,2.2221057415008545
local_tiros_arco_u5_temp,2.2138553857803345
local_n_jugadores_u3,2.2135300159454347
visita_n_jugadores_u3,2.1982651472091677
visita_pts_arq_u3,2.1938578605651857
visita_gf_camp,2.1910839080810547
h2h_n,2.186588668823242
local_gc_u3,2.177387499809265
visita_gc_u5_temp,2.170305681228638
visita_n_hist,2.147132134437561
gameweek,2.12317795753479
visita_pts_del_u3,2.0940207481384276
local_tarjetas_u5,2.041083741188049
local_gf_u3,1.9970211029052733
local_n_hist,1.8296713352203369
h2h_cond_pts_visita,1.7827548503875732
visita_gc_u5,1.7314330816268921
h2h_cond_n,1.0090618133544922
