feature,ganancia
visita_tiros_fuera_conc_u5,3.6986207008361816
visita_pts_med_u5_temp,3.6728875160217287
local_tiros_fuera_u3,3.6689188957214354
visita_importancia_max,3.6649771213531492
visita_gc_cond_u5,3.6590771675109863
local_intercepciones_u3,3.6534799575805663
visita_faltas_u3,3.649427080154419
local_xgc_diff_u5,3.647029161453247
dif_pts_todo_u5,3.634416389465332
local_gc_camp,3.6299878120422364
local_precision_pases_u5,3.627218246459961
visita_tarjetas_u5,3.6242834091186524
dif_gc_u5,3.6231188774108887
visita_atajadas_u3,3.610762596130371
local_rechazos_u5,3.6003010749816893
local_xg_u3,3.594652605056763
h2h_gc_local,3.5830098152160645
local_posesion_u3,3.553359031677246
visita_xgc_cond_u5,3.553071641921997
local_tiros_area_conc_u5,3.547422933578491
dif_xg_u5,3.5451443195343018
visita_gc_todo_u5,3.538529062271118
local_prop_aereos_ganados_u3,3.5382291316986083
visita_atajadas_u5,3.530286407470703
visita_xg_u3,3.5281694889068604
visita_mins_hhi,3.5272316455841066
local_rechazos_u3,3.516791820526123
visita_tiros_arco_u5,3.509172821044922
visita_prop_aereos_ganados_u5,3.505189800262451
visita_dg_camp,3.503745746612549
local_xa_u3,3.5037348747253416
local_pts_def_u5,3.488701915740967
local_tasa_atajadas_u3,3.4882325172424316
dif_quites_u5,3.4828512191772463
local_pts_camp,3.4753610134124755
dif_pts_u5,3.4725202083587647
local_prop_aereos_ganados_u5,3.4526635646820067
visita_pts_def_u5_temp,3.4494974613189697
local_xa_u5,3.440263557434082
visita_precision_pases_u5,3.436436986923218
local_tiros_arco_u3,3.4264845848083496
visita_tasa_atajadas_u5,3.404897594451904
visita_xa_u3,3.37023549079895
local_dias_descanso,3.3622319221496584
local_xgc_cond_u5,3.3546961307525636
visita_xg_diff_u5,3.3535569667816163
local_pts_del_u5,3.352562665939331
visita_tiros_fuera_conc_u3,3.3490498065948486
visita_tiros_arco_u3,3.3473055839538572
local_partidos_todo_14d,3.3169729709625244
visita_pts_del_u5,3.3136151313781737
local_xg_u5_temp,3.3098304271698
visita_prop_aereos_ganados_u3,3.3048324584960938
visita_elo_delta_u3,3.303165149688721
dif_dias_descanso,3.3024958610534667
dif_pts_def_u5,3.2991804122924804
local_europa_acumuladas,3.296601438522339
local_quites_u5,3.2921804904937746
local_tiros_fuera_conc_u5,3.282339668273926
visita_prop_tiros_arco_conc_u5,3.2591836929321287
local_pts_def_u5_temp,3.2419178962707518
local_pts_cond_u5,3.2410428524017334
visita_precision_pases_u3,3.2401411533355713
visita_pts_def_u3,3.238013505935669
visita_pts_arq_u5,3.235477161407471
visita_sorpresa_u10,3.2302457332611083
visita_gf_u3,3.2297921180725098
visita_prop_tiros_area_u3,3.213544988632202
visita_pts_med_u5,3.2100616455078126
local_dias_desde_ultimo_todo,3.2098504543304442
visita_toques_area_rival_u3,3.203181505203247
visita_pts_med_u3,3.199567747116089
local_xg_por_tiro_u5,3.196753644943237
local_gf_todo_u5,3.188646078109741
local_tiros_area_u3,3.1865029335021973
local_dg_cond_u5,3.1832836151123045
local_xgc_u3,3.1812912464141845
local_quites_u3,3.1674077987670897
visita_tiros_fuera_u5,3.165472459793091
visita_pts_camp,3.1600004196166993
local_pts_u5_temp,3.1491091728210447
visita_quites_u5,3.1432355880737304
visita_bloqueos_u3,3.1423113346099854
visita_ppp_camp,3.141297197341919
visita_pts_u5,3.1405624389648437
visita_faltas_u5,3.1362404823303223
local_faltas_u3,3.12772912979126
dif_racha,3.12718243598938
visita_prop_tiros_area_conc_u3,3.1235891342163087
local_tiros_fuera_conc_u3,3.1155017375946046
local_prop_tiros_area_conc_u5,3.114236927032471
local_atajadas_u5,3.103917694091797
local_mins_hhi,3.0941606998443603
visita_corners_u3,3.087448263168335
local_pts_med_u3,3.0827377319335936
visita_pts_u5_temp,3.0810319900512697
local_pts_arq_u3,3.054780292510986
local_pts_u5,3.054778480529785
visita_gc_camp,3.0431207180023194
visita_tarjetas_u3,3.02416353225708
visita_sorpresa_u5,3.0211414337158202
visita_intercepciones_u5,3.009145641326904
local_intercepciones_u5,3.0053723812103272
local_gc_u5,3.0028531074523928
visita_pts_cond_u5,3.001825046539307
local_bloqueos_u3,2.9872705936431885
visita_dias_desde_ultimo_todo,2.978927183151245
local_faltas_u5,2.975373554229736
visita_xg_por_tiro_u5,2.964792251586914
local_pts_todo_u5,2.9647002696990965
visita_prop_tiros_area_u5,2.954946422576904
local_xg_diff_u5,2.944426441192627
visita_dias_descanso,2.943067026138306
visita_quites_u3,2.9340608596801756
dif_xg_por_tiro_u5,2.921948289871216
visita_prop_tiros_area_conc_u5,2.919832468032837
local_continuidad_plantel_u5,2.9188654899597166
visita_prop_tiros_arco_u5,2.9188187599182127
visita_xg_u5_temp,2.917439270019531
visita_partidos_14d,2.9168440818786623
visita_racha,2.9141056060791017
local_tiros_arco_conc_u5,2.9130414009094237
visita_tiros_arco_u5_temp,2.912775659561157
visita_n_hist,2.9097352027893066
visita_posesion_u3,2.9086306571960447
visita_gf_camp,2.905480241775513
visita_pts_arq_u3,2.8969300270080565
local_n_jugadores_u5,2.895081949234009
local_elo_delta_u3,2.892060899734497
local_prop_tiros_area_u5,2.8914201259613037
local_pts_del_u3,2.8816277027130126
visita_tiros_area_u3,2.879717755317688
local_gc_u5_temp,2.8786548614501952
dif_importancia_max,2.847340965270996
dif_sorpresa_u10,2.846622610092163
visita_posesion_u5,2.8415215015411377
visita_elo_delta_u10,2.8285828113555906
dif_prop_tiros_area_u5,2.827359437942505
dif_elo_delta_u5,2.817932367324829
visita_xgc_diff_u5,2.8074082374572753
visita_elo_delta_u5,2.806325340270996
local_gc_cond_u5,2.8016313791275023
local_prop_tiros_arco_conc_u5,2.7834924936294554
visita_xg_cond_u5,2.7636856555938722
local_tiros_area_u5,2.7470321655273438
visita_corners_u5,2.7431577682495116
visita_intercepciones_u3,2.712222719192505
local_racha,2.711989498138428
visita_partidos_todo_7d,2.7114718437194822
visita_bloqueos_u5,2.704358386993408
visita_tiros_fuera_u3,2.703750991821289
local_tarjetas_u5,2.699483776092529
local_prop_tiros_area_u3,2.686351013183594
visita_gf_cond_u5,2.6724886894226074
local_prop_tiros_area_conc_u3,2.6629045009613037
visita_partidos_copa_7d,2.6628057956695557
visita_tasa_atajadas_u3,2.644946336746216
visita_rechazos_u5,2.642439913749695
local_sorpresa_u5,2.6416457176208494
local_tiros_arco_u5,2.6403385639190673
local_tasa_atajadas_u5,2.6280589580535887
local_pts_med_u5_temp,2.62332968711853
visita_continuidad_plantel_u5,2.6224770545959473
local_tiros_area_conc_u3,2.617146682739258
local_xgc_u5_temp,2.6064846515655518
visita_n_jugadores_u3,2.6045462608337404
local_pts_arq_u5,2.582753825187683
visita_xgc_por_tiro_u5,2.5825344562530517
local_xgc_u5,2.575730895996094
h2h_cond_pts_local,2.5556520938873293
local_prop_tiros_arco_u5,2.5472665309906004
local_elo_delta_u5,2.536241126060486
local_gf_cond_u5,2.5229580402374268
visita_xg_u5,2.4827582359313967
visita_rechazos_u3,2.4797637462615967
local_pts_med_u5,2.4797219753265383
visita_pj_camp,2.4633841514587402
dif_gf_u5,2.4564841270446776
local_gf_camp,2.4525544166564943
local_gf_u5_temp,2.426123762130737
dif_copas_acumuladas,2.4229996681213377
visita_gc_u5_temp,2.398501443862915
local_pts_def_u3,2.373889446258545
visita_copas_acumuladas,2.3502418994903564
visita_partidos_todo_14d,2.2726198196411134
visita_pos_tabla_camp,2.2715895652770994
visita_pts_del_u3,2.269864535331726
local_tarjetas_u3,2.2669393539428713
local_sorpresa_u10,2.256389021873474
h2h_cond_gf_local,2.2256499767303466
local_copas_acumuladas,2.223622131347656
local_atajadas_u3,2.203214478492737
local_n_jugadores_u3,2.178777074813843
local_pts_u3,2.176927375793457
local_pj_camp,2.1679419040679933
h2h_gf_local,2.0877508401870726
visita_pts_u3,2.074858856201172
h2h_n,2.015667200088501
local_gf_u5,2.007047653198242
h2h_cond_n,1.8758015632629395
gameweek,1.7978163719177247
visita_gc_u3,1.7742558479309083
local_tiros_arco_u5_temp,1.7706960916519165
visita_partidos_todo_21d,1.643406343460083
local_gc_todo_u5,1.6278033256530762
visita_n_jugadores_u5,1.5631103992462159
visita_pts_todo_u5,1.554753017425537
local_n_hist,1.4899299144744873
visita_europa_acumuladas,1.3185827255249023
local_importancia_max,1.2780446529388427
visita_partidos_copa_14d,1.2211742877960206
visita_gc_u5,1.0719934940338134
visita_partidos_21d,1.0353750705718994
visita_dg_cond_u5,0.9872593879699707
local_partidos_copa_7d,0.9870056629180908
local_partidos_21d,0.8324764490127563
local_partidos_7d,0.7215684413909912
local_gf_u3,0.652833080291748
local_gc_u3,0.6314256668090821
local_partidos_14d,0.6006790161132812
visita_partidos_7d,0.5431835174560546
local_partidos_todo_21d,0.5269023895263671
local_partidos_copa_14d,0.4528525352478027
local_partidos_todo_7d,0.34328675270080566
