feature,ganancia
local_faltas_u3,2.9705750942230225
dif_elo_delta_u5,2.9701111793518065
dif_prop_tiros_area_u5,2.9668670177459715
local_xg_diff_u5,2.9617467403411863
visita_posesion_u5,2.9579700469970702
visita_gf_u5,2.9425814151763916
visita_xgc_diff_u5,2.9351852416992186
h2h_cond_gc_local,2.934237909317017
local_tarjetas_u3,2.9328643798828127
local_gc_camp,2.9260698795318603
visita_gc_u3,2.924078893661499
visita_prop_tiros_area_u3,2.923491287231445
local_faltas_u5,2.909522771835327
local_prop_tiros_area_u5,2.906440496444702
local_continuidad_plantel_u5,2.893911933898926
h2h_gf_local,2.8903125286102296
visita_quites_u3,2.8887317180633545
visita_tiros_fuera_u5,2.887815570831299
local_pts_arq_u5,2.8875561237335203
local_quites_u3,2.882596015930176
visita_precision_pases_u3,2.874229097366333
local_tiros_area_conc_u3,2.8645269870758057
visita_pts_camp,2.8616811752319338
dif_copas_acumuladas,2.8596651554107666
h2h_cond_gf_local,2.8575304985046386
visita_bloqueos_u3,2.850919818878174
dif_xg_por_tiro_u5,2.8483722686767576
visita_gf_u3,2.84478874206543
local_tiros_arco_conc_u5,2.839491367340088
local_xgc_u5,2.8311245441436768
visita_elo_delta_u10,2.825642156600952
local_intercepciones_u5,2.800718307495117
visita_xg_cond_u5,2.793130373954773
visita_xg_u5,2.785878539085388
visita_prop_tiros_area_u5,2.7843138694763185
local_bloqueos_u3,2.7837522506713865
visita_n_hist,2.775425338745117
local_pts_todo_u5,2.7619691848754884
visita_elo_delta_u5,2.75866379737854
local_gf_todo_u5,2.737205171585083
local_tasa_atajadas_u5,2.724213457107544
local_elo_delta_u3,2.714843416213989
visita_intercepciones_u3,2.704745149612427
visita_gf_camp,2.702448081970215
local_n_jugadores_u5,2.700093698501587
local_pts_med_u3,2.6961034536361694
dif_importancia_max,2.6938799381256104
h2h_cond_pts_local,2.6887295246124268
visita_corners_u3,2.6738927364349365
local_pts_def_u3,2.671019124984741
local_sorpresa_u5,2.6610981941223146
local_racha,2.6486791133880616
visita_tasa_atajadas_u3,2.644296407699585
local_pts_med_u5_temp,2.6408666133880616
local_prop_tiros_arco_u5,2.632958936691284
visita_continuidad_plantel_u5,2.629625415802002
visita_prop_tiros_area_conc_u3,2.6073487281799315
local_gc_cond_u5,2.6059869289398194
dif_racha,2.5938897848129274
local_elo_delta_u5,2.5525229454040526
visita_partidos_14d,2.549345779418945
local_n_hist,2.516753673553467
visita_gf_cond_u5,2.5062395572662353
local_tarjetas_u5,2.475005102157593
visita_partidos_copa_7d,2.4451601028442385
local_atajadas_u3,2.4432485580444334
visita_pts_arq_u3,2.4306771755218506
local_n_jugadores_u3,2.4216975927352906
local_sorpresa_u10,2.4185530662536623
visita_intercepciones_u5,2.3982730388641356
local_xgc_u5_temp,2.3824264764785767
visita_prop_tiros_arco_u5,2.3796000719070434
visita_partidos_todo_14d,2.3689942359924316
local_pj_camp,2.3387670040130617
local_dg_cond_u5,2.317665767669678
local_prop_tiros_area_conc_u3,2.3163928508758547
visita_dg_cond_u5,2.3061803579330444
visita_pts_del_u3,2.2671539545059205
visita_rechazos_u5,2.2411451816558836
visita_partidos_todo_21d,2.2403745651245117
visita_pos_tabla_camp,2.2397902965545655
visita_pts_u5_temp,2.19573769569397
dif_partidos_todo_14d,2.186278057098389
visita_n_jugadores_u3,2.181378173828125
visita_europa_acumuladas,2.177522087097168
local_tiros_arco_u5_temp,2.177080678939819
local_atajadas_u5,2.1115464210510253
visita_pj_camp,2.0956693410873415
visita_n_jugadores_u5,2.0813939809799193
visita_xg_u5_temp,2.079414200782776
local_gf_u5_temp,1.9815452098846436
local_copas_acumuladas,1.9563974857330322
visita_pts_todo_u5,1.9419357061386109
local_tiros_area_u3,1.895105242729187
local_gf_u5,1.811098003387451
visita_elo_delta_u3,1.8032015800476073
local_partidos_todo_14d,1.7512523174285888
local_pts_u5,1.7257285594940186
visita_partidos_copa_14d,1.7252032279968261
local_partidos_copa_14d,1.5957003116607666
local_pts_u3,1.5722509384155274
gameweek,1.5185951709747314
visita_partidos_7d,1.5136404514312745
visita_pts_u5,1.487300968170166
h2h_cond_pts_visita,1.4325005054473876
h2h_n,1.4315945148468017
local_pts_u5_temp,1.404339647293091
local_partidos_14d,1.2934135437011718
visita_gc_u5,1.2835445165634156
local_partidos_21d,1.2317194938659668
local_importancia_max,1.1965241193771363
local_partidos_todo_21d,1.0459491968154908
visita_pts_cond_u5,0.9688024520874023
local_gc_u3,0.9549441337585449
local_partidos_7d,0.9503354072570801
local_partidos_copa_7d,0.9476858139038086
visita_gc_u5_temp,0.9380699634552002
local_gc_todo_u5,0.8919271945953369
local_partidos_todo_7d,0.557325792312622
visita_partidos_todo_7d,0.4679372310638428
visita_partidos_21d,0.4639593124389648
h2h_cond_n,0.3410510063171387
visita_pts_u3,0.21864087581634523
